text	label
"Just posted a photo @ Sound Garage https://t.co/VFvZYD2r7NJust posted a photo @ Sound Garage https://t.co/g5N7A2DKN4Alpine iLX-F115D Halo9 - now with Wireless Apple CarPlay, watch this space for updates and a release date.  #halo9… https://t.co/6O1bqtqJFyRenault Master - Alpine iLX-F309E Halo9 9"" Apple CarPlay/Android Auto/DAB+ Receiver.

#halo9 #sizematters… https://t.co/7zr5UJUrVG2011 Toyota Camry Hybrid - Kenwood DMX820XS 200mm Apple CarPlay/Android Auto Digital Media Player.

#applecarplay… https://t.co/G2EYph3rRFJust posted a photo @ Sound Garage https://t.co/GiSWWYaC6ZJust posted a photo @ Sound Garage https://t.co/bcagz0s9pHCan’t wait to see the new Alpine iLX-F115D Halo11 #halo11 #sizematters #applecarplay #androidauto @ Sound Garage https://t.co/eLeroPEZ3KJust posted a photo @ Sound Garage https://t.co/JHELoECsYZJust posted a photo @ Sound Garage https://t.co/zlnYoINn392006 Ford F250 - Alpine iLX-F309E Halo9 9"" Capacitive Touch Screen with Apple CarPlay/Android Auto/DAB+ Receiver.… https://t.co/qdieXNCaUIhttps://t.co/DuImodxi6Z @ Sound Garage https://t.co/rUhj4RC9e42017 Mitsubishi ASX - Alpine iLX-F2611E Halo11 11"" Capacitive Touch Screen with Apple CarPlay/Android Auto

#halo11… https://t.co/fBfg4dAZbFFirst of the new Aerpro FP9750SK installation kits has arrived 🙂

Come in talk to our team about upgrading your Fal… https://t.co/ZsvHsXdU9i2012 Nissan D40 Navara 550 - Kenwood DMX5020S Apple CarPlay/Android Auto Digital Media Player.
#applecarplay… https://t.co/fe0iUtDp422021 Subaru Outback - Thinkware U1000 4K-QHD 2ch Dash Cam.
#dashcam #subaruoutback @ Sound Garage https://t.co/GBBthh76i1Hyundai Accent - Alpine iLX-W650E Apple CarPlay/Android Auto Digital Media Player.
#applecarplay #androidauto… https://t.co/EQ1WKwDGSx2018 Hyundai Tucson - BlackVue DR900X 4K-QHD 2ch Dash Cam.

#dashcam #hyundaitucson @ Sound Garage https://t.co/7EBUFSCetz2013 Toyota RAV4 - Kenwood DMX820WS Apple CarPlay/Android Auto Digital Media Player - Supplied and installed by our… https://t.co/TC5yQJj2ZmJust posted a photo @ Sound Garage https://t.co/8EI8xxsjykJust posted a photo @ Sound Garage https://t.co/XGD0A5TbqH2014 Volkswagen Passat Wagon - Alpine X308AU 8"" Navigation Head unit with Apple CarPlay/Android Auto and DAB+ recei… https://t.co/d41u2HDsZk2011 Nissan Pathfinder - Alpine iLX-702D Apple CarPlay/Android Auto/DAB+ Receiver.

#applecarplay #androidauto… https://t.co/w5uJuTfypN2016 Mazda BT-50 - Kenwood DDX9020DABS Apple CarPlay/Android Auto/DVD/CD/DAB+ Receiver.

#applecarplay #androidauto… https://t.co/xOBVlRFJP7Just posted a photo @ Sound Garage https://t.co/RF3LK2g5TrJust posted a photo @ Sound Garage https://t.co/XDIzYC99e92015 Subaru STi - GNET G-ONP 1080P REAL HD 2ch Platinum Dash Cam
#dashcam #subarusti @ Sound Garage https://t.co/cTlEijNVG72013 Mercedes Benz C180 - Alpine iLX-702D Apple CarPlay/Android Auto/DAB+ Receiver.
#applecarplay #androidauto… https://t.co/ptFexmiDYcJust posted a photo @ Sound Garage https://t.co/s73z1oI51Y2021 Isuzu M-UX - GNET G-ON2 2K-QHD 2ch Dash Cam.

#dashcam #soundgarageqld #isuzumux @ Sound Garage https://t.co/b2qAzykTku2021 Isuzu M-UX - Alpine INE-F409E Halo9 9"" Capacitive Touch Screen with in-built Navigation, Apple CarPlay, Androi… https://t.co/WcJbmZoryAJust posted a photo @ Sound Garage https://t.co/HDvaM74QdJ2010 Toyota Prado - Kenwood DDX920WDABS 200mm Apple CarPlay/Android Auto/DVD/CD/DAB+ Receiver

#AppleCarPlay… https://t.co/Qkyw5mvBy52009 Toyota Tarago - Kenwood DMX820WS 200mm Apple CarPlay/Android Auto Digital Media Player.

#applecarplay… https://t.co/ngTN5Wbb8jJust posted a photo @ Sound Garage https://t.co/AcGcLkJF2DJust posted a photo @ Sound Garage https://t.co/8kfAUOsmGZ2005 Mercedes Benz ML ""Special Edition"" - Thinkware F800 1080P-FHD 2ch Dash Cam System. @ Sound Garage https://t.co/82qkWrOdrP2016 Toyota Fortuner - Kenwood DMX820WXS 8"" Touch Screen Apple CarPlay/Android Auto Reciever.

#applecarplay… https://t.co/sEwyRAo4mD"	4
Just posted a photo @ praxis ARTSPACE https://t.co/UfGktyT4vaJust posted a photo @ praxis ARTSPACE https://t.co/BqnGqlWUgmJust posted a photo @ praxis ARTSPACE https://t.co/wKrZguRNySJust posted a photo @ praxis ARTSPACE https://t.co/Lzyw8j19BEJust posted a photo @ praxis ARTSPACE https://t.co/b47APnisMS	7
Che tristezza questo appello - una violenza contro l’idea di rispetto della persona e libertà personale. Egotismo m… https://t.co/s1ADosaEkA@gvecchi @toniodellolio No, non rappresenta tutti. A me ad esempio non mi rappresenta. Tra l’altro é un immagine di… https://t.co/AH7o7szZj5@alessabocchi Saving lives? 25% of 60M is still  15M peopleMark Zuckerberg has lost in a day what 1.4 billion people make in about 4 days (in total). https://t.co/3cPDo2vIt2	1
"Just posted a photo @ Proactive Fitness Food &amp; Wellbeing https://t.co/eLsgSVetOdWaiting for the people…..
💗🌟 @ Proactive Fitness Food &amp; Wellbeing https://t.co/Ej1nr9TKsYJust posted a photo @ Proactive Fitness Food &amp; Wellbeing https://t.co/cA1xqdOd0mSo yum! 👌💗

I made quinoa tabbouleh yesterday, and made sure there was enough leftover quinoa for this cake. So tha… https://t.co/FYGwdSgCLBMums and Bubs this morning!
So cute how Ruby reacted to the slam and loved it 🥰 
(And wanted to get involved)

Do y… https://t.co/E8KaYw4dAvJust posted a photo @ Proactive Fitness Food &amp; Wellbeing https://t.co/rMvfPKFcBvI hope you all have a great long weekend (if you’re in Adelaide!).
I’ll be back in the studio on Tuesday. @ Proacti… https://t.co/Tw9unnD9WyJust posted a photo @ Proactive Fitness Food &amp; Wellbeing https://t.co/aaAJWtn9u3"	7
"Summer Special.
Hifu Treatment for Neck and Jawline 
$150
No downtime and see results in 3mths @ Sparkles R us  Bea… https://t.co/d6wSDB5PQQJust posted a photo @ Sparkles R us  Beauty https://t.co/mT9hpCswlE"	8
This isn't bowls! @ West Beach https://t.co/4dbbKuqGCN	7
Morning tea celebration @ Legana Christian Church https://t.co/EwVOq7ysUC	11
Just posted a photo @ Boronia, Victoria, Australia https://t.co/YWyi9qKfvHWOOFUCKINHOO DA BEARS ARE PLAYING THIS MORNING AND IM WEARING MY NEW BEARS TOP ❤ #LETSGOBEARS #BearDaFuckDown… https://t.co/PPockBNJqDJust posted a photo @ Boronia, Victoria, Australia https://t.co/FEVVboK7v3Just posted a photo @ Boronia, Victoria, Australia https://t.co/ORv6lS4L2IJust posted a photo @ Boronia, Victoria, Australia https://t.co/Ev5p5YEGGF	3
Portfolio: „Aqua Force Bathrooms“ von Aqua Force Bathrooms #AquaForceBathrooms → https://t.co/7nuWSsCFLs https://t.co/lVMm709luf	3
Acabou de publicar uma foto em Defense Against the Dark Art Class. https://t.co/BGvROnfgTi	4
Victoria Street railway station, Perth, in Western AustraliaWest Leederville railway station, in AustraliaGreat Australian Bight, an open bay	8
Just posted a video @ Prime Health and Fitness https://t.co/RyK2v9VtKkJust posted a photo @ Prime Health and Fitness https://t.co/npDr379Cf2	8
Just posted a photo @ Brisbane, Queenland, Australia https://t.co/UCUpyNIogz	4
Just posted a photo @ South Perth Foreshore https://t.co/vUZNN53OzzJust posted a photo @ Bangkok Street Thai Grill House https://t.co/qYYCHrYClaJust posted a photo @ Lucky Chans https://t.co/TMBbbJBwvNJust posted a photo @ Jigoro https://t.co/zi2fJ2OpdZJust posted a photo @ Jigoro https://t.co/SK3p4WD08EJust posted a photo @ Presotea https://t.co/SU9adiTSb3Just posted a photo @ The Royal Perth https://t.co/YlAeKg58pYJust posted a photo @ Perth, Western Australia https://t.co/woPFLqh8wMJust posted a photo @ Osborne Park, Western Australia https://t.co/4coi5jUUVfJust posted a photo @ Perth, Western Australia https://t.co/fpRps08oMOJust posted a photo @ Welcome to the Otherside https://t.co/JTKdFnmoWfJust posted a photo @ Perth, Western Australia https://t.co/eAOHGYMyg1Just posted a photo @ Fat Boyz Small Bar https://t.co/1Mcp5vfJohJust posted a photo @ Perth, Western Australia https://t.co/uh9xYIvpgzJust posted a photo @ Hello Darling Flower Perth https://t.co/pdgM5x4nYgJust posted a photo @ French Riveria https://t.co/fcLhWILBevJust posted a photo @ Samuels On Mill https://t.co/AE3acazs9H	-1
"Rest in Dub to the Upsetter today #leescratchperry 4pm @3rrrfm 
🔊🚨 @ Triple R - 3RRR 102.7FM https://t.co/WKRTne2pzLJust posted a photo @ Triple R - 3RRR 102.7FM https://t.co/ex0hNKJ4BQA mixed bag today, some new, the reissued and some pulled out in tribute for artists we lost this week ❤️ Stolen Mo… https://t.co/5LGDseCWWNJust posted a photo @ Triple R - 3RRR 102.7FM https://t.co/ndFUu8y8Vl"	3
Just posted a photo @ Sydney, Australia https://t.co/pCPMoGfgE1Women’s bespoke suit for AP. Single breasted one button with slanted pocket flaps. Cloth by @dormeuil1842… https://t.co/ilJs4dtWtM	1
"Just posted a photo @ East Perth, Western Australia https://t.co/GiBSpM32zsJust posted a video @ East Perth, Western Australia https://t.co/C1SUXyOremJust posted a video @ Whipper Snapper Distillery https://t.co/m3JBccnvV3Just posted a photo @ Lumber Punks Axe Throwing https://t.co/3MWF7Hx32DJust posted a video @ Gold Coast, Queensland https://t.co/XjFtKColqGJust posted a photo @ Lumber Punks Axe Throwing https://t.co/NOgt8RcmDtFeisty by name, Feisty by nature! 

Have you had a session taken by Feisty in our Perth Venue yet?

🤘😜🪓

💥📸💥… https://t.co/M6biyV09keAccording to recent studies…
Dressing like a Lumber Jack or Jane helps increase your throwing capabilities by at le… https://t.co/7KdvLZ4M9kJust posted a photo @ The Henchman Miami https://t.co/sSj3bK10kLJust posted a photo @ Lumber Punks Axe Throwing https://t.co/NUAdkSsOAoJust posted a video @ Gold Coast, Queensland https://t.co/SIQZPiZ28y#throwback to when we had @theheightstv shoot some scenes in our Perth Venue last year.

Good times, with good peop… https://t.co/tuugVcbysO"	8
#dogwalking @ Point Halloran https://t.co/n30581ZCEf	-1
"Dopo l’esperienza negli Emirati Arabi, lo svincolato Manuel #Pucciarelli è pronto per una nuova avventura.
Trattati… https://t.co/T9mHPad74s"	3
Just posted a photo @ Central Coast, NSW https://t.co/NtJJCa9NCf	1
8-9-2021 See you there @buttersydney @ Butter Paramatta https://t.co/CijJiEFeAxLive… @buttersydney @lpsqualitymeats #friedchicken #chickensandwich #steamedbun #fastfood #goodfood #sydneyburgers… https://t.co/OiN4lwb34b	1
Just posted a photo @ Ivanhoe, Victoria, Australia https://t.co/WRyKxFfEEE	3
The last one to try out for her farm license! Perfect weather for it, she passed 🤩😍🌞🌞🚘🚘 @ Parwan, Victoria, Austral… https://t.co/51c86mIY3j	3
Happy dogs at the beach yesterday. #rickybobby @ Crackerjack Beachfront https://t.co/78SGnv0PG4	3
Just posted a photo @ Sydney, Australia https://t.co/QItMXe5p5m	1
Just posted a photo @ PLANET https://t.co/fEZNxo6ovF https://t.co/9YvCXgU8Kc	9
Just posted a photo @ Kerry Packer Civic Gallery https://t.co/HiY33oQs6q	7
Just posted a photo @ Surfers Paradise, Queensland https://t.co/EqOIB1xZLc	5
"Just posted a video @ Columbia South America https://t.co/nTz27N9CbNI #overstand now my path is more difficult because my #calling is #higher.
#ceasefiredontsmokethebrothersandsisters… https://t.co/yfEPBBRjRe"	3
Kit Kat is feeling much better. He even went outside to enjoy the sunshine on the weekend, and received a complimen… https://t.co/tVdWZAncv8Just posted a photo @ The Chermside Apartments https://t.co/LyNxB2CxhkA cactus plant that will never die. Made with love by one of the lovely locals at Hivesville Country Markets. Why?… https://t.co/I6sukGsHBg	5
Perfect for Spring!  A beautiful new book from one of our favourite authors Claudia Roden!!  Sitting down for a rea… https://t.co/wZK6u2k5IrJust posted a photo @ Books for Cooks https://t.co/Cp3OjpOMYzJust posted a photo @ Books for Cooks https://t.co/acPRT79aGBJust posted a photo @ Books for Cooks https://t.co/1cBL8V36oe	3
Just posted a photo @ Global Fitness Institute https://t.co/yzjfLighkOJust posted a photo @ Global Fitness Institute https://t.co/bn2y3OQHQt	3
#melbournespring #morningride #boomtrackhook @ Pipemakers Park, Maribyrnong https://t.co/Rbxan7FAZC	3
Just posted a photo @ Mt Buller, Melbourne,Australia https://t.co/H5iGB8LAC3	3
Just posted a photo @ Gunditjmara Country https://t.co/LTiLm5p0LpJust posted a video @ Melbourne, Victoria, Australia https://t.co/mDOxm5quqc	2
Just posted a photo @ A-Ezy https://t.co/UHHBtGAYiIJust posted a photo @ A-Ezy https://t.co/HpepEPbHvXJust posted a video @ A-Ezy https://t.co/pioWwM3hflJust posted a photo @ A-Ezy https://t.co/ekY8OtOF4KJust posted a video @ A-Ezy https://t.co/9r4HeEHzihJust posted a photo @ A-Ezy https://t.co/NI1z231YaoJust posted a photo @ A-Ezy https://t.co/ATViB58KLRJust posted a photo @ A-Ezy https://t.co/H9TWIbx1I1Just posted a photo @ A-Ezy https://t.co/SPX79f4PefJust posted a photo @ A-Ezy https://t.co/aewvMagDBYJust posted a photo @ A-Ezy https://t.co/IA6adTtgv2Just posted a photo @ A-Ezy https://t.co/Gznryi0uE9Just posted a photo @ A-Ezy https://t.co/J7BhkGdvshJust posted a photo @ A-Ezy https://t.co/hfPYcik16nJust posted a photo @ A-Ezy https://t.co/0Cf8rHnlE2Just posted a photo @ A-Ezy https://t.co/3plSZXeCWqJust posted a photo @ Hampton, Victoria, Australia https://t.co/rqfXsE1KesJust posted a photo @ A-Ezy https://t.co/qIeTtfi1D6Just posted a photo @ A-Ezy https://t.co/t2Jw2x9HycJust posted a video @ A-Ezy https://t.co/TUy9YdRanuJust posted a photo @ A-Ezy https://t.co/vjpwYI3LBUJust posted a photo @ A-Ezy https://t.co/6b3Adc11mDJust posted a video @ A-Ezy https://t.co/DTm4dNM6aZJust posted a video @ A-Ezy https://t.co/zDxIJHf8Bm	3
Just posted a photo @ Anytime Fitness https://t.co/e5kFbHDYn7Day 1 of the birthday celebrations!  I haven’t been to Birches Restaurant for a long time, but it was simply perfec… https://t.co/AngZD70CfRI was feeling brave so I took the 3 young dogs for a walk.   I didn’t die.  Aside from getting tangled 3 million ti… https://t.co/QWPLjQwB5u	4
Forrestfield United Football Club V Joondalup Soccer Club @ Forrestfield United Football Club https://t.co/yTmc2aSIplDomination MMA @ Serbian Community Centre WA Inc -Maddington https://t.co/BDsrvtDcQOJust posted a photo @ University of West Australia. https://t.co/oNnCBqONcM	8
Even the name is perfect 🌈 #rainbowbeach @ Rainbow Beach Qld https://t.co/deg4go3UwHLow tide is always the best tide @ Queensland, Australia https://t.co/WzGbJhAzbq	4
"Bridget K Williams
Beautiful 😍🔥 @ Australia https://t.co/1Ez74F2h44"	5
Adelaide 5pm 29/9/21 @ Adelaide, South Australia https://t.co/zvJo3ABRRm	7
Just posted a photo @ Melbourne, Victoria, Australia https://t.co/B96v7HxZ4F	3
Just posted a photo @ Andrea Claire hair &amp; makeup artist https://t.co/oWP73OpUkU	-1
Just posted a photo @ South Morang, Victoria https://t.co/ygwViWQ6jA	3
#birthdaygirl #birthdaydinner @ The Beach Bar &amp; Grill Mooloolaba https://t.co/i9IdmTNQjF	5
Just posted a photo @ Rathmines https://t.co/Pi9EXCJgffJust posted a video @ Byron Bay, New South Wales https://t.co/fvmGmScRRI	0
Mirror 🪞 @ K1 by Geoff Hardy https://t.co/HlDbeVon6t	6
"Bianchi Oltre XR3 cv , Shimano Ultegra Di2 Disc, Fulcrum wheels,  Fizik Saddle. 
•
#bianchi #bianchibicycles… https://t.co/GOLIUpxaMv"	5
So this popped up across the road!  😍☀️🌷 #spring #sunshine #lockdown #cbr @ Gorman Arts Centre https://t.co/2bEgFOsRTE	14
Just posted a photo @ Sydney, Australia https://t.co/tpEnWQJYdR	1
Supporting Neighbourhood Initiatives   https://t.co/UaPuxhZXCBYou Can Do Hard Things  https://t.co/oIa9vOrAeu  #blogger #trueself #youcandohardthingsPacific Island Dreaming   https://t.co/nWGOW3mmfs  #travelblogger #pacificislandsThe Green School Movement   https://t.co/9nyDGGffg4  #greenschools #teachgreenR U OK? Day 2021  https://t.co/VUGMWwSoqK  #ruok?day #mentalhealthmattersTraveller Profile - Emma  https://t.co/T1cEqh9K8sLockdown Educational Lives For Your Learners  https://t.co/WaR3c5hdgGTop Tips For Sourcing Travel Recommendations  https://t.co/312KNKdHEp  #travelblogger #writer #travelrecommendationsDigital Reading Platforms  https://t.co/SrsBTnkvSH  #teachersblogCalling Out Others Bullshit   https://t.co/bKV2z30nuQAustralian Towns With First Names  https://t.co/OrTBZ9Nu5g  #travelblogger #australiaRecording Your Screen For Remote Learning  https://t.co/dyUV3E5I8w  #teacherblog #blogger #remotelearningHow To Connect Deeper In Your Relationship  https://t.co/pThDtlqgXs  #relationships #blogger #trueselfDubbo Wasn’t Meant To Be, Yet  https://t.co/9eAzJZqs8y  #dubbo #travelrecommmendation #travelbloggerReading Quotes  https://t.co/5yOiN6N9ON  #blogger #teacherblog #reading #readmore #readingquotesArt Prints I Am Loving  https://t.co/cXed8yLbeX  #artprints #etsy #bloggerStopover In Kuala Lumpur? Here’s The Highlights  https://t.co/LxSEJ7Nf1S  #KL #Malaysia #travelblogger #stopoverinkualalumpurSeptember 2021 In Hindsight   https://t.co/GWllbxjDjS  #monthinreview #inhindsight #trueself #bloggerHealing Emotional Deprivation  https://t.co/ZAFN5HCqkN  #trueselfblog #emotionaldeprivationGet Creative With Your Art Lessons  https://t.co/Nlr7srn68U  #artteachingideas #teacherblogWhat Travel Means To Me Plus Some Wanderlust Quotes To Inspire You  https://t.co/TOMiidzqzc  #travelblogger… https://t.co/rWIQApmgpHHave Fun With Augmented Reality Apps  https://t.co/uMXLxpYgfR	1
"Just posted a photo @ Manly Oval https://t.co/Wg1OwVUnZcJust reminiscing on the Mermaids last tournament before covid ruined it all... 

📸 @elfhphotography @ Rat Park, War… https://t.co/vDNfCpEnZBJust posted a photo @ The Office https://t.co/WGhM0uT32COrder your Marlins Modus NOW ❄️ @ Queenscliff Beach https://t.co/6oIDGFeky2"	1
Don’t forget to ask the important question today R U OK? #ruok #ruokday #ruokay @ Melbourne, Victoria, Australia https://t.co/jPTSyHhov4Cuzzetiello Napoletano #cuzzetiello #breadrolls #cooking #cucinanapoletana @ Melbourne, Victoria, Australia https://t.co/xNM0FrT8RzI buoni vicini sono rari. Un piccolo pan di Spagna per dire grazie 🙏 #vicini #pandispagna #spongecake @ Melbourne,… https://t.co/AwpUv7vLvg	3
Just posted a photo @ Nunawading Basketball https://t.co/EyHN5guw1S	3
Just posted a photo @ Warners Bay, New South Wales, Australia https://t.co/XIEtOSlXdtJust posted a photo @ Lake Macquarie https://t.co/6vo9JHm6Ks	0
"Just posted a photo @ Glen Iris, Victoria https://t.co/gOEElyNT3uJust posted a photo @ Glen Iris, Victoria https://t.co/MGoOd9EcRFChristmas has arrived in Melbourne. @ Glen Iris, Victoria https://t.co/s5RVAthEVEApparently Melbournians are still drinking #champagne in lockdown. 
We were celebrating a birthday, so why not.
Chi… https://t.co/LqVQbuY0m6Time to sharpen some knives.
@chefsarmoury @ Glen Iris, Victoria https://t.co/9oRLMqmjdu"	3
